id,name,host_id,host_name,neighbourhood,lattitude,lognitute,neighbourhood_group,room_type,price,weekly_price,monthly_price,minimum_nights,amenities,country,state,review_rating_percentage,review_score_cleaniness,review_score_location
823520,ON HIGHLINE! Private room & bath,4323625,Arthur,Chelsea,-74.00138,40.75284,Chelsea,Private room,179,1185,5390,2,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Breakfast', 'Pets live on this property', 'Cat(s)', 'Indoor fireplace', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_50', 'Room-darkening shades', 'Hot water', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Luggage dropoff allowed']",United States,New York,99,10,10
8246966,Cozy Flat very close to Taksim,7256012,Can Emre,,28.98395,41.06308,Şişli,Entire home/apt,142,1549,5361,3,"['TV', 'Cable TV', 'Wifi', 'Kitchen', 'Paid parking off premises', 'Free street parking', 'Heating', 'Family/kid friendly', 'Washer', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Hot water', 'Bed linens', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Host greets you']",Turkey,Istanbul,99,10,10
8263542,saikung village house,43574043,Jiawen,,114.24814,22.35532,,Private room,565,3500,8500,1,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Breakfast', 'Pets live on this property', 'Dog(s)', 'Cat(s)', 'Buzzer/wireless intercom', 'Family/kid friendly', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer']",Hong Kong,Hong Kong,94,10,9
8326369,Last Minute Specials~Heated Pool~Steps to Beach!,17709954,David,Waimanalo,-157.69918,21.33934,Oʻahu,Entire home/apt,890,1347,5390,4,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Pool', 'Kitchen', 'Free parking on premises', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Keypad', 'Baby monitor', 'High chair', 'Babysitter recommendations', 'Pack ’n Play/travel crib', 'Hot water', 'BBQ grill']",United States,Oahu,100,10,10
8432091,meublé tout équipé pieds dans l'eau,40850334,Martine,,-8.73747,41.33118,,Entire home/apt,78,350,1250,3,"['TV', 'Internet', 'Wifi', 'Kitchen', 'Free parking on premises', 'Buzzer/wireless intercom', 'Family/kid friendly', 'Washer', 'Essentials', 'Hot water', 'Other']",Portugal,Porto,93,9,9
846689,Copacabana Beautiful Studio Beside Ipanema,4421271,Monica,Copacabana,-43.19556816,-22.98273872,Copacabana,Entire home/apt,157,1347,5390,3,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Paid parking off premises', 'Doorman', 'Elevator', 'Buzzer/wireless intercom', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50', 'Hot water', 'Long term stays allowed', 'Host greets you']",Brazil,Rio De Janeiro,98,10,10
8365172,BEST Location in Heart of Astoria!!,44089351,Cristiano,Ditmars / Steinway,-73.90728,40.77469,Queens,Entire home/apt,109,300,1250,1,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Buzzer/wireless intercom', 'Heating', 'Smoke detector', 'Carbon monoxide detector', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Hot water']",United States,New York,95,9,9
8736847,Private Rooms in Very Peaceful Environment,32727836,Sunny,El Poble-sec,2.15897,41.37482,El Poble-sec,Shared room,20,250,1000,1,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Wheelchair accessible', 'Kitchen', 'Doorman', 'Buzzer/wireless intercom', 'Heating', 'Family/kid friendly', 'Suitable for events', 'Washer', 'First aid kit', 'Fire extinguisher', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Building staff', 'Hot water']",Spain,Barcelona,78,8,9
8537109,Library Room 1 Rambla Catalunya,44913823,Karla,Vila de Gràcia,2.15765,41.39898,Gràcia,Shared room,17,1347,5390,1,"['TV', 'Internet', 'Wifi', 'Kitchen', 'Smoking allowed', 'Breakfast', 'Elevator', 'Heating', 'Family/kid friendly', 'Washer', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Pocket wifi', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Stove', 'Patio or balcony', 'Garden or backyard', 'Host greets you', 'Paid parking on premises']",Spain,Barcelona,88,9,10
8861779,*-35% Discount* Prestige Luxury Suite Downtown,22301546,Lux For Less,Ville-Marie,-73.57983,45.50001,Downtown Montreal,Entire home/apt,169,1347,5390,3,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Wheelchair accessible', 'Pool', 'Kitchen', 'Free parking on premises', 'Doorman', 'Gym', 'Elevator', 'Free street parking', 'Hot tub', 'Buzzer/wireless intercom', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Lockbox', 'Private entrance', 'Bathtub', 'Babysitter recommendations', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Ethernet connection', 'Microwave', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Single level home']",Canada,Montreal,84,9,9
890444,Charming spot in Montreal,4700215,Valérie,Hochelaga-Maisonneuve,-73.53937,45.55639,Mercier-Hochelaga-Maisonneuve,Entire home/apt,81,400,5390,2,"['TV', 'Cable TV', 'Wifi', 'Kitchen', 'Free street parking', 'Heating', 'Washer', 'Dryer', 'Smoke detector', 'Fire extinguisher', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50', 'Hot water', 'Other']",Canada,Montreal,97,10,9
9068299,Heart of Constantinople Old City,47297471,Amal,Fatih,28.94473,41.02747,Fatih,Private room,148,1347,5390,1,"['Internet', 'Wifi', 'Kitchen', 'Pets allowed', 'Breakfast', 'Buzzer/wireless intercom', 'Heating', 'Washer', 'First aid kit', 'Safety card', 'Essentials', 'Shampoo', 'Lock on bedroom door', '24-hour check-in', 'Iron']",Turkey,Istanbul,93,9,9
9236451,Private room in Hell's Kitchen ( for 1 person ),12684894,Reed,Hell's Kitchen,-73.99021,40.76222,Manhattan,Private room,75,1347,5390,5,"['Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Buzzer/wireless intercom', 'Heating', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Essentials', 'Lock on bedroom door', '24-hour check-in', 'Hangers', 'Hair dryer', 'Host greets you']",United States,New York,89,8,10
9256784,Beautiful Vacation Condo on Maui. Hop to a beach.,3211895,Kh,Kihei/Wailea,-156.4445,20.72062,Kihei/Wailea,Entire home/apt,134,1347,5390,3,"['Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Pool', 'Kitchen', 'Free parking on premises', 'Elevator', 'Hot tub', 'Washer', 'Dryer', 'Hair dryer', 'Iron']",United States,Maui,96,10,10
858695,Very Large Private Room on quiet st,4494343,Douglas,Mount Eden,-73.91382,40.84058,The Bronx,Private room,30,1347,5390,2,"['TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Breakfast', 'Elevator', 'Heating', 'Family/kid friendly']",United States,New York,92,9,9
867745,3BD SPACIOUS COTTAGE KAANAPALI 42,1118742,Carol,Lahaina,-156.68897,20.93447,Kaanapali,Entire home/apt,399,1347,5390,1,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Pool', 'Kitchen', 'Free parking on premises', 'Indoor fireplace', 'Family/kid friendly', 'Washer', 'Dryer']",United States,Maui,93,9,10
8738605,Big and warm Montreal appartement,20222894,Sarah,Le Plateau,-73.56897,45.53421,Le Plateau,Private room,25,280,600,4,"['Wifi', 'Kitchen', 'Pets allowed', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'First aid kit', 'Essentials']",Canada,Montreal,80,9,9
8985856,1 bdr w Private balcony Fort Greene!,27670390,Leigha,,-73.97274,40.69402,Brooklyn,Private room,55,1347,5390,1,"['Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Heating', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'Essentials', 'Shampoo', 'Hangers', 'Laptop friendly workspace', 'Self check-in', 'Lockbox', 'Hot water', 'Bed linens']",United States,New York,93,10,9
927923,Rose Bay: Large 1 Bedroom Apartment,4994244,Julia,Potts Point,151.26407,-33.87403,Bellevue Hill,Entire home/apt,100,500,2000,3,"['TV', 'Internet', 'Wifi', 'Kitchen', 'Paid parking off premises', 'Buzzer/wireless intercom', 'Heating', 'Family/kid friendly', 'Washer', 'Smoke detector', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_49', 'Self check-in', 'Lockbox', 'Hot water']",Australia,Sydney,100,10,9
8582685,Waipiʻo Hostel- Kai Room,27548348,Greg,Hamakua Coast,-155.57305,20.11835,Hamakua Coast,Private room,60,1347,5390,1,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Kitchen', 'Free parking on premises', 'Family/kid friendly', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Safety card', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', '24-hour check-in', 'Hangers', 'Laptop friendly workspace']",United States,The Big Island,94,9,10
8474806,"Huge 1 BR Apt close to A,B,C,D &1 trains",44630169,Stephen,Hamilton Heights,-73.9453,40.82725,Harlem,Entire home/apt,68,375,1450,2,"['TV', 'Internet', 'Wifi', 'Kitchen', 'Pets allowed', 'Buzzer/wireless intercom', 'Heating', 'Family/kid friendly', 'Smoke detector', 'Carbon monoxide detector', 'Essentials']",United States,New York,93,9,10
8571561,Palm Beach Bed&Breakfast ST TROPEZ,6764931,Rudi & Avalon,Palm Beach,151.32252,-33.60064,Palm Beach,Private room,200,1347,5390,1,"['TV', 'Internet', 'Wifi', 'Free parking on premises', 'Breakfast', 'Heating', 'Washer', 'Dryer', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50']",Australia,Sydney,98,10,10
8593656,SMALL AND COZY PARISIAN STYLE APT IN EAST HARLEM,45226022,Caroline,,-73.94003,40.79802,East Harlem,Private room,79,500,5390,5,"['Internet', 'Wifi', 'Kitchen', 'Heating', 'Smoke detector', 'Carbon monoxide detector', 'Essentials', 'Hangers', 'Iron', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50', 'Self check-in', 'Lockbox', 'Hot water', 'Bed linens', 'Microwave', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Stove']",United States,New York,95,10,9
8746817,Excl. Bosphorus view PrivateTerrace,1186560,Ramiz,Sultanahmet,28.97716,41.00337,Fatih,Private room,311,1347,5390,1,"['TV', 'Internet', 'Wifi', 'Air conditioning', 'Pets allowed', 'Doorman', 'Breakfast', 'Elevator', 'Heating', 'Family/kid friendly', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo']",Turkey,Istanbul,86,9,10
8806783,Large 1 BD Upper East With Roof Top,8115401,Aquil-Li,Midtown East,-73.97004,40.75606,Midtown,Entire home/apt,250,1347,3900,2,"['TV', 'Internet', 'Wifi', 'Air conditioning', 'Wheelchair accessible', 'Kitchen', 'Paid parking off premises', 'Doorman', 'Elevator', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Building staff', 'Hot water', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Luggage dropoff allowed']",United States,New York,99,10,10
8847051,Classic villeray apartment,13726504,Guillaume,Villeray-Saint-Michel-Parc-Extension,-73.61702,45.54432,Villeray-Saint-Michel-Parc-Extension,Private room,25,300,750,3,"['Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Free parking on premises', 'Pets live on this property', 'Cat(s)', 'Heating', 'Washer', 'Dryer', 'Smoke detector', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50']",Canada,Montreal,100,10,10
9098095,100 year old Railway Carriage,18766862,Margaret,,150.87033,-34.0259,,Entire home/apt,109,1347,5390,1,"['Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Free parking on premises', 'Breakfast', 'Pets live on this property', 'Dog(s)', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_49', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Stove', 'BBQ grill', 'Patio or balcony', 'Garden or backyard']",Australia,Sydney,99,10,10
9181831,DOUBLE ROOM attached to the CATALUÑA Square,27001788,Lucia,,2.17326,41.38807,Ciutat Vella,Private room,45,1347,5390,2,"['Wifi', 'Kitchen', 'Heating', 'Family/kid friendly', 'First aid kit', 'Essentials', 'Shampoo', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Crib', 'Hot water', 'Bed linens', 'Host greets you']",Spain,Barcelona,94,10,10
9200371,"Apê completo, amplo e charmoso em Botafogo",32819659,Clarice,Leme,-43.19500311,-22.95282123,Botafogo,Entire home/apt,500,1347,5390,1,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Smoking allowed', 'Doorman', 'Elevator', 'Hot tub', 'Buzzer/wireless intercom', 'Family/kid friendly', 'Washer', 'Safety card', 'Essentials']",Brazil,Rio De Janeiro,100,10,10
8543198,Waikoloa Beach Villas C1.  Hilton Pool Pass Included in 2019,41842769,Resortica,,-155.88047,19.91602,Island of Hawaiʻi,Entire home/apt,350,1347,5390,3,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Pool', 'Kitchen', 'Free parking on premises', 'Gym', 'Hot tub', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo']",United States,The Big Island,97,10,10
8553863,Confortable apartment in BCN- WIFI,42613804,Pablo Y Vanina,Eixample,2.16183,41.37471,El Poble-sec,Entire home/apt,91,1347,2000,32,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Elevator', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Essentials', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'High chair', 'Crib', 'Hot water', 'Long term stays allowed', 'Host greets you', 'Paid parking on premises']",Spain,Barcelona,89,9,10
861172,Awesome flat in the center (HUTB-014195),1422875,Suzy,El Poble-sec,2.16447,41.37421,Sants-Montjuïc,Entire home/apt,110,1347,5390,1,"['Wifi', 'Kitchen', 'Buzzer/wireless intercom', 'Heating', 'Family/kid friendly', 'Essentials', 'Hangers', 'Hair dryer', 'Bathtub']",Spain,Barcelona,84,8,9
8628309,"5 Star 2BDR, Prime Location, Very Quiet, Elevator",45380685,Jennifer,Financial District,-74.0088,40.70838,Manhattan,Entire home/apt,195,1347,5390,30,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Wheelchair accessible', 'Kitchen', 'Paid parking off premises', 'Elevator', 'Free street parking', 'Buzzer/wireless intercom', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Bathtub', 'Room-darkening shades', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Long term stays allowed', 'Step-free access', 'Step-free access', 'Firm mattress', 'Step-free access', 'Host greets you']",United States,New York,96,9,10
8834274,Double Decked Room for 2 pax (308),46201805,Zyla,Jordan,114.17198,22.3046,Yau Tsim Mong,Private room,322,1400,5500,1,"['TV', 'Wifi', 'Air conditioning', 'Wheelchair accessible', 'Elevator', 'Family/kid friendly', 'Washer', 'Smoke detector', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Building staff']",Hong Kong,Hong Kong,88,9,10
9223554,Erskineville Private Room Queen Bed,24391138,Gayle,Erskineville,151.1879,-33.89746,Waterloo,Private room,100,550,2100,2,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Free street parking', 'Heating', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Lockbox', 'High chair', 'Pack ’n Play/travel crib', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'BBQ grill', 'Patio or balcony', 'Step-free access', 'Step-free access', 'Paid parking on premises']",Australia,Sydney,95,9,10
9260303,one bedroom apartment,48105999,Alireza,,-73.58138,45.49598,Downtown Montreal,Entire home/apt,101,400,1300,7,"['TV', 'Internet', 'Wifi', 'Air conditioning', 'Pool', 'Kitchen', 'Elevator', 'Heating', 'Dryer', 'Shampoo', 'Hair dryer', 'Iron']",Canada,Montreal,93,9,9
8777931,North Shore Country Villa,9127597,Capt Ken,Ko'olauloa,-158.01657,21.69298,Windward Side,Entire home/apt,695,1347,5390,3,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Wheelchair accessible', 'Kitchen', 'Free parking on premises', 'Gym', 'Hot tub', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Smart lock', 'Private entrance']",United States,Oahu,98,10,10
8797439,4 bedroom home 2km from Cronulla beaches,24682939,Kirsty,,151.13072,-34.0438,,Entire home/apt,200,1400,4000,3,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Free parking on premises', 'Hot tub', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Essentials', 'Hangers', 'Hair dryer', 'Iron', 'Private living room', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Long term stays allowed', 'Host greets you']",Australia,Sydney,91,10,10
8822107,Sunny near everything,46212242,Joelle,La Petite-Patrie,-73.59893,45.53657,Rosemont-La Petite-Patrie,Entire home/apt,68,400,5390,7,"['Wifi', 'Kitchen', 'Heating', 'Essentials']",Canada,Montreal,93,9,9
884057,"""By the Bay"" ideal holiday location",4682118,Maree,Phillip Bay,151.23389,-33.98121,Phillip Bay,Entire home/apt,220,1450,4700,2,"['TV', 'Internet', 'Wifi', 'Pool', 'Kitchen', 'Free parking on premises', 'Breakfast', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Fire extinguisher']",Australia,Sydney,91,10,9
894063,"Penthouse patio,city view,BIG bed",1803302,Lacey,Williamsburg,-73.96326,40.71216,Williamsburg,Private room,98,1347,2100,3,"['TV', 'Internet', 'Wifi', 'Air conditioning', 'Wheelchair accessible', 'Kitchen', 'Paid parking off premises', 'Smoking allowed', 'Breakfast', 'Dog(s)', 'Elevator', 'Free street parking', 'Buzzer/wireless intercom', 'Heating', 'Family/kid friendly', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Essentials', 'Shampoo', 'Lock on bedroom door', '24-hour check-in', 'Hair dryer', 'Hot water', 'Host greets you']",United States,New York,95,9,10
901441,Go2oporto @Ribeira do Porto 1,399503,Go2oporto,,-8.61466,41.13975,,Entire home/apt,68,1347,5390,2,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Heating', 'Washer', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Hair dryer', 'Iron', 'Bed linens', 'Microwave', 'Coffee maker', 'Cooking basics', 'Oven', 'Stove', 'Cleaning before checkout']",Portugal,Porto,100,10,10
9117426,01 QUARTO em APT DE 300 m2,14770915,Christian,Flamengo,-43.17473104,-22.93003916,Flamengo,Entire home/apt,336,1347,5390,5,"['Cable TV', 'Wifi', 'Air conditioning', 'Doorman', 'Breakfast', 'Elevator', 'Buzzer/wireless intercom', 'Washer', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Laptop friendly workspace']",Brazil,Rio De Janeiro,93,9,9
921585,Cosmopolitan Brownstone Sanctuary,4955205,Stelian & Deanna,Bedford-Stuyvesant,-73.93648,40.68336,Bedford-Stuyvesant,Entire home/apt,280,2000,4500,3,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Breakfast', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Lockbox']",United States,New York,93,9,9
9248616,Charming & Sunny Mezzanine Loft,1138920,Miguel & João,,-8.6011,41.14865,,Entire home/apt,50,1347,5390,2,"['TV', 'Internet', 'Wifi', 'Kitchen', 'Buzzer/wireless intercom', 'Heating', 'Washer', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Hot water', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Host greets you', 'Paid parking on premises']",Portugal,Porto,99,10,9
8566106,Wonderful apt overlooking the sea,823800,Rafaella,Ipanema,-43.1782273,-22.96539813,Copacabana,Entire home/apt,1499,1347,22000,5,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Free parking on premises', 'Smoking allowed', 'Pets allowed', 'Doorman', 'Breakfast', 'Elevator', 'Buzzer/wireless intercom', 'Family/kid friendly', 'Washer', 'Dryer', 'Essentials', 'Hot water', 'Host greets you']",Brazil,Rio De Janeiro,93,9,9
8799546,Apartment at the Village - Best Location,3673260,Isabela,Downtown Montreal,-73.56156,45.52117,Downtown Montreal,Entire home/apt,51,381,5390,3,"['TV', 'Wifi', 'Kitchen', 'Paid parking off premises', 'Free street parking', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'First aid kit', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Lockbox', 'Bathtub', 'Children’s books and toys', 'Room-darkening shades', 'Game console', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Ethernet connection', 'Pocket wifi', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'BBQ grill', 'Patio or balcony', 'Garden or backyard', 'Luggage dropoff allowed', 'Step-free access', 'Wide clearance to bed', 'Step-free access', 'Step-free access', 'Paid parking on premises']",Canada,Montreal,96,8,10
8958638,~ The Kauai Luna ~ Panoramic Views,28035243,Jeff & Shana,Kauaʻi,-159.48315,22.22836,Kauaʻi,Entire home/apt,190,1347,5390,4,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Pool', 'Kitchen', 'Free parking on premises', 'Hot tub', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Lockbox', 'Private entrance', 'Hot water', 'Bed linens', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'BBQ grill', 'Patio or balcony']",United States,Kauai,94,10,10
9039792,C'EST LA VIE《戀戀法舍》法式浪漫小木屋 主題部屋,10088915,宅一起,Mong Kok,114.17945,22.37146,,Entire home/apt,848,1347,18000,1,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Hot tub', 'Family/kid friendly', 'Suitable for events', 'Washer', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Refrigerator', 'Dishes and silverware', 'Single level home', 'Long term stays allowed', 'Step-free access', 'Paid parking on premises']",Hong Kong,Hong Kong,87,8,9
9040313,Spacious appartment in HOMA,47178726,Sabrina,Hochelaga-Maisonneuve,-73.54764,45.5423,Mercier-Hochelaga-Maisonneuve,Entire home/apt,55,300,1000,1,"['TV', 'Wifi', 'Kitchen', 'Heating', 'Washer', 'Dryer', 'Smoke detector', 'First aid kit']",Canada,Montreal,93,9,9
9094914,*Ke Iki Paradise Sands,1191923,Hawaii,Kuliouou/Kalani Iki,-158.0615,21.65427,Oʻahu,Entire home/apt,495,1347,5390,4,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Free parking on premises', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Fire extinguisher', 'Essentials', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Keypad']",United States,Oahu,96,9,9
9258101,Belo apartamento Jardim Botânico - Rio de Janeiro,48096591,Dani,,-43.2063322,-22.95966266,Jardim Botânico,Entire home/apt,175,1347,5390,2,"['TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Doorman', 'Free street parking', 'Buzzer/wireless intercom', 'First aid kit', 'Essentials', 'Shampoo', 'Hangers', 'Iron', 'Laptop friendly workspace', 'Hot water', 'Long term stays allowed', 'Host greets you']",Brazil,Rio De Janeiro,98,10,10
8624104,Large and Sunny Private Room near Prospect Park,45293333,Melody,Flatbush,-73.95305,40.65336,Brooklyn,Private room,45,1347,5390,2,"['Wifi', 'Air conditioning', 'Kitchen', 'Elevator', 'Heating', 'Essentials', 'Shampoo', 'Hair dryer', 'Hot water', 'Host greets you']",United States,New York,100,10,10
8698671,Perfect 8th Avenue Apt in Chelsea,45667135,Jen,Chelsea,-74.00184,40.7411,Chelsea,Private room,112,1347,5390,5,"['TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Buzzer/wireless intercom', 'Heating', 'Smoke detector', 'Essentials', 'Shampoo']",United States,New York,93,9,10
